Filename,Generated,HAcceptor,HDonor,Lipinski,Lipinski_violation_rule1,Lipinski_violation_rule2,Lipinski_violation_rule3,Lipinski_violation_rule4,Lipinski_violation_rule5,Lipinski_violation_rule6,LogP,Method,QED,QVinaScoreG2019S7LI3,QVinaScoreG2019S8TZC,QVinaScorewild_type8TXZ,RotatableBonds,SA,Smile,TPSA,Weight,FilenameCount,BBBprob
G2019S_8TZC_size34_2_174_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,-0.0156400000000004,optimized100,0.459364953977359,-8.8,-11.9,-12.2,3.0,0.25,[C]N1[C]c2[c][c]c([C]c3[c]c4n[c]n5[c]c6c(c([c]3)c45)=[C][C]=C(C([N])=O)[C]=[C]6)[c]c2O[C]C1=O,86.21000000000001,427.99703986,3,
G2019S_8TZC_size34_149_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,1.4212200000000004,optimized100,0.6485094197230307,-8.8,-11.9,-10.6,2.0,0.27,[N][C]1[N][C][C][C][C]1/[C]=N/C1=N[C]2c3c([c][c]c4c3[C]([O])[C][C][C]4)[C](c3[c][c][c]c(Cl)[c]3)[C]N2O1,93.49,448.9740519200001,3,0.4649699
G2019S_8TZC_size28_181_out.sdf,True,1.0,0.0,6.0,True,True,True,True,True,True,4.817970000000002,optimized100,0.6016515139158294,-8.6,-11.9,-10.6,1.0,0.28,[O]c1[c][c]c2c3c([c][c]c2[c]1)C(F)=C1[C]=[C]S[C](c2[c][c]c([O])c([O])[c]2)[C]1[C]3,59.7,374.95521808,3,0.0510945
G2019S_8TZC_size32_167_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,1.703730000000001,optimized100,0.7667327916061526,-8.6,-11.9,-9.3,2.0,0.29,[C][C]1[C]C(=O)[C][C]=C(C2=Nc3c4c([c]c5[c][c][c][c]c35)N([C][O])OC3=[C][C]=[C][C]2[C]34)[C]1[N],84.1,401.99396586,3,0.33385664
G2019S_8TZC_size28_75_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,3.011340000000001,optimized100,0.7053086529350235,-8.4,-11.9,-10.9,2.0,0.24,[C][C]1[C]([C]c2[c][c][c]c3c([C])c4c([c]c23)-c2[c][c]c(F)[c]c2[C][C]4)O[C]N1[C],12.47,348.99639184,3,0.1766791
G2019S_8TZC_size34_2_87_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,-0.76223,optimized100,0.5957044928353092,-8.4,-11.9,-9.8,3.0,0.3,[C]c1[c]c([N]C2=[C][C]3[C]=[C]N(C([N])=O)[C]=C3[C]=[C]2)nc2c3c(oc(=O)c12)=[C][C]C([C]1[C][N]1)=[C][C]=3,113.91,430.00011386000006,3,
G2019S_8TZC_size32_3_4_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,3.0899500000000018,optimized100,0.3851645746068408,-10.1,-11.8,-8.8,2.0,0.28,[C]c1onc2c([C])c3c([c]c12)c1c(c2[c]c4c([c]c23)[C][C][C]([C]C([O])=O)[C][C]4)[C][C][C][C]1,63.0,397.98781786,6,0.19291766
G2019S_8TZC_size32_3_12_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,2.263590000000001,optimized100,0.7516327221928416,-9.9,-11.8,-10.4,2.0,0.3,[N]C(=O)[N]C1=[C][C]=C2[C]=C3c4[c][c][c][c]c4-c4[c]c(C([O])=O)c([O])c([O])c4N3[C]=C2[C]=[C]1,133.48,409.9837951,3,0.028160471
G2019S_8TZC_size30_3_81_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,1.323970000000001,optimized100,0.6246462636260545,-9.7,-11.8,-6.8,0.0,0.29,[C][C]1[N]C2=[C][C]3[C]4[C]([C])[C][C][C][C]4[C]4[C]C(=O)N5[C]6[C][C][C][C]6[C]([O])[C]([C]3[C]45)[C]2S1,54.31,391.96804824,3,0.44721204
G2019S_7LI3_size37_88_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,2.252530000000001,optimized50,0.5584997777732983,-9.5,-11.8,-4.9,2.0,0.29,[C]C1([C])[C]c2[c][c]c3c4c5n(c(c24)[C]1)[C]1[C]N([C]=O)[C]C(=O)[C]2[C](OC5=C(c4[c]n[c]c(Cl)[c]4)[C]=[C]3)[C]21,64.43,484.96281854,3,0.7071315
G2019S_7LI3_size32_93_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,3.1794700000000016,optimized50,0.3869367379101412,-9.3,-11.8,-10.6,1.0,0.28,[C]C(=O)[N][C]1[C]2O[C]c3[c]c4c([c]c3[C]12)c1[c][c][c][c]c1c1[c]c2c([c]nn2Cl)c([O])c41,78.12,424.96281854,3,0.23441793
G2019S_8TZC_size34_221_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,2.476040000000002,optimized100,0.465904263064731,-9.2,-11.8,-10.6,4.0,0.3,[C]C(=O)[N]C(=O)[C][C][C]1[C][C]c2c(nc(-c3[c][c][c]c(F)[c]3)c3[c][c]c4[c][c][c]c([O])c4c23)[C]1,81.03,430.98929508,3,0.23140314
G2019S_8TZC_size31_3_71_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,1.3016400000000012,optimized100,0.685513994483499,-9.2,-11.8,-9.1,1.0,0.28,[N][C]1[C][C]N(C(=O)[N][C]2[C]c3[c][c]c(F)[c]c3-c3c2[c][c]c2c3[C][C][C][C][C]2)C(=O)[C]1,73.78,392.99745446,3,0.33906767
G2019S_8TZC_size34_2_0_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,2.750650000000002,optimized100,0.4140672764874123,-9.1,-11.8,-10.9,4.0,0.26,[O]C(=O)[C]1[C][C]c2[c]c3c4c([c]c([C]c5[c][c]c6[c]c(C([O])=O)[c][c]c6[c]5)[c]c4c2[C][C]1)[C]=N3,86.29999999999998,425.98273248,6,0.052450877
G2019S_8TZC_size32_3_57_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,0.3858800000000001,optimized100,0.6916165155323931,-8.9,-11.8,-9.1,3.0,0.34,[O][C]1[N]N1[C][C]1[C][C][C]2[C][C@@]2([C]2[N]C3=[C][C]C(=O)[C]4[C][C]5[C]([C]2[C]c2[c][c][c][c]c25)[C]43)[C]1,68.18,397.99905124,3,0.45283043
G2019S_8TZC_size25_3_125_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,3.7126800000000006,optimized100,0.5246609107297016,-8.8,-11.8,-11.4,1.0,0.28,[O]c1[c][c][c]c(C2=[C]C(=O)c3[c][c]c4sc5[c][c][c][c]c5c4c3[C]2)[c]1,36.97,327.96190024,3,0.09933904
G2019S_8TZC_size28_101_out.sdf,True,1.0,0.0,6.0,True,True,True,True,True,True,3.149160000000002,optimized100,0.5131965433176985,-8.7,-11.8,-8.6,4.0,0.29,[C]c1c2c([c]c3c1[c][c]c1[c]c(Cl)[c][c]c13)[C]([C]([O])[C]C(=[C])C([O])=O)[C][C]=[C]2,56.87,370.9535965399999,3,0.13836376
G2019S_7LI3_size30_99_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,2.7271800000000006,optimized50,0.6507977596960288,-8.6,-11.8,-9.9,3.0,0.39,[C][C][C]c1[c]c2c3c4c(c5[c][c][c]c(F)c52)[N]C(=O)[C]4O[C](/[C]=[C]/[C])C(=O)c3c1[O],77.37,384.9811357,3,0.17988004
G2019S_8TZC_size27_2_118_out.sdf,True,1.0,0.0,6.0,True,True,True,True,True,True,3.5000600000000004,optimized100,0.5238301326742483,-8.5,-11.8,-8.3,1.0,0.26,[O]c1[c][c]c2c([c]1)Oc1c([c][c]c3[c]c([O])[c][c]c13)[C](c1[c][c][c][c][c]1)[N]2,63.13,337.98781786,3,0.14112031
G2019S_8TZC_size25_3_130_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,1.7342900000000008,optimized100,0.5374612468523475,-8.4,-11.8,-10.8,1.0,0.27,[C]c1[c]c(C2=[C]C(=O)[C][C]=N2)[c]c2c1[c][c]n1nc3[c][c][c][c]c3c21,46.73,310.00413662,3,0.08684219
G2019S_8TZC_size32_152_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,0.0754600000000004,optimized100,0.6066787128147668,-8.2,-11.8,-9.9,1.0,0.32,[C][C]1[N]C(=O)[C][N][C](C2=N[C]3[C]4C(=Nc5[c][c][c][c]c53)C([N][O])=Nc3[c][c][c]c2c34)[C]1[O],136.25,408.00318786,3,0.31276178
G2019S_8TZC_size28_90_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,2.9086600000000016,optimized100,0.5360413166899551,-8.1,-11.8,-9.9,3.0,0.28,[C][C]([C]N([C])C([O])=O)[C]1[C][C]Oc2c1[c]c1c([c][c]c3[c]c([O])[c][c]c31)c2[C],69.34,353.98273248,3,0.38690594
G2019S_8TZC_size28_170_out.sdf,True,1.0,0.0,6.0,True,True,True,True,True,True,2.565940000000001,optimized100,0.528717858709998,-7.9,-11.8,-10.2,4.0,0.25,[C]C(=O)N([C])[C][C][C][C]1[C][C][C]c2c1[c]c1c([c][c]c3[c]c([O])[c][c]c31)c2[C],40.21,345.99290324000003,3,0.22290775
G2019S_8TZC_size31_3_127_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,3.046660000000001,optimized100,0.7664248384301269,-10.3,-11.7,-9.9,2.0,0.31,[C]c1[c]c([O])[c][c]c1C(=O)[N]C1=C2[C]=[C][C]3[C]=[C]C(F)=[C][C]3C2=C2[C]C(F)=[C][C]=C2O1,60.3,399.9846243,3,0.044035833
G2019S_7LI3_size31_84_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,1.7415700000000005,optimized50,0.7229501272380124,-10.1,-11.7,-10.4,1.0,0.33,[C][C]1[C][C]([O])[C][C][C]1C(=O)[N]C1=Nc2[c][c]c(F)[c]c2N2C1=NOc1[c][c]c(F)[c]c12,88.26000000000002,405.9938463,3,0.11404398
G2019S_8TZC_size37_3_18_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,1.60131,optimized100,0.6254285133316932,-9.7,-11.7,-10.5,2.0,0.23,[C][C]N1[C][C]2C3=C4[C]C([C])([C])OC5=C4C4=C3C(=C(c3[c][c][c]c([N])[c]3)[C]=[C][C]4[C]=[C]5)O[C]3[C](C(=O)[C]1)N32,64.08,461.99396586,6,0.95810044
G2019S_7LI3_size34_163_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,3.165000000000002,optimized50,0.7607644845886778,-9.6,-11.7,-12.1,3.0,0.23,[C]1[C][C]([C]OC2=[C][C]=[C]C3=C4[C]2[C]=[C]N4c2[c][c][c]c4c5c([c]c3c24)[C]2[C]OC2=[C][C]=[C]5)[C]O1,30.930000000000003,421.98781786,3,0.6243853
G2019S_7LI3_size30_208_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,-0.8346400000000002,optimized50,0.6720175562251881,-9.5,-11.7,-9.7,2.0,0.35,[C][C][C]N1[C]C2=c3c(F)[c][c][c]c3=C3N=C([C])C4=C3[C]2[C](C(=O)[C]2[C][C][C]N24)C1=O,52.98,380.99745446,3,0.5690041
G2019S_8TZC_size34_5_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,1.7145300000000012,optimized100,0.6317149313254742,-9.5,-11.7,-9.7,4.0,0.27,[C][C]1[C][N][N]c2[c][c]c3c(-c4[c][c][c]c([O])[c]4)[c]c4c(c3c21)[N][C]([C][C][C]1O[C][C][N]C1=O)[C]4,102.60000000000002,427.99703986,6,0.47842973
G2019S_8TZC_size31_3_149_out.sdf,True,1.0,0.0,6.0,True,True,True,True,True,True,2.183450000000001,optimized100,0.6630934937523494,-9.5,-11.7,-8.0,2.0,0.26,[N]c1[c][c]c(C(=O)[N][C]2[C]c3[c][c]c([N])[c]c3-c3c2[c][c]c2c3[C][C]=[C][C]=[C]2)c([O])[c]1,95.67,385.99905124,3,0.18213858
G2019S_8TZC_size31_3_81_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,2.0373400000000013,optimized100,0.7407456456390331,-9.3,-11.7,-10.4,2.0,0.27,O=C1[C]C2=[C][C]C([N][C]3[C]c4[c][c]c(F)nc4-c4c3[c][c]c3c4[C][C]=[C][C]=[C]3)=C2[C]=[C]1,44.06,386.99946584,3,0.07836064
G2019S_7LI3_size37_9_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,2.289790000000001,optimized50,0.5783738613157324,-9.3,-11.7,-6.6,2.0,0.29,[C][C][C]1[C]C(=O)[C]2[C]3O[C]4[C](c5[c][c][c]c(F)[c]5)[C][C]c5[c][c]c6c7c5c4c(n7[C]C([C])([C])O6)[C](O1)[C]32,49.690000000000005,468.9811357,6,0.81626797
G2019S_8TZC_size34_2_148_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,2.371260000000001,optimized100,0.4331933883787592,-9.1,-11.7,-10.2,4.0,0.29,[C]n1c(C([N])=O)[c]c2[c][c]c(-c3[c]c4c5c([c][c][c]c5n3)C(=O)c3[c]c([C][C][O])[c][c]c3-4)[c]c21,94.16,425.99396586,3,0.07747535
G2019S_8TZC_size34_2_139_out.sdf,True,6.0,0.0,6.0,True,True,True,True,True,True,1.6450600000000009,optimized100,0.4898403358931294,-9.1,-11.7,-9.5,4.0,0.28,[C]O[C]c1[c][c]c2c([c]1)C(=O)c1[c][c][c]c3nc(C4=[C][C]N5[C]=C(C([O])=O)N([C])C5=[C]4)[c]c-2c13,82.64,429.98888048,3,0.03620834
G2019S_7LI3_size31_138_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,4.604100000000001,optimized50,0.3766739796495846,-9.0,-11.7,-9.5,2.0,0.34,[O]c1[c][c]c(C(=O)[N]c2nc3[c][c]c(Cl)[c]c3c3c2n[c]c2[c][c]c(Cl)[c]c23)c(F)[c]1,76.85,438.93515982,3,0.16414416
G2019S_7LI3_size30_182_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,0.75568,optimized50,0.6108920560128972,-8.8,-11.7,-9.4,2.0,0.38,[C][N][C][C]1[C]c2c3c4c(n([C])nc4c4[c][c][c]c(F)c24)N2[C][C][C][C]2C(=O)N3C1=O,72.54,385.00360246,3,0.33140105
G2019S_8TZC_size28_42_out.sdf,True,1.0,0.0,6.0,True,True,True,True,True,True,3.4025800000000004,optimized100,0.7840550090505708,-8.8,-11.7,-9.2,2.0,0.31,[C]C1=[C][C]=C(F)C(C2=Nc3c(-c4[c][c][c]c(F)c4F)[c][c]c([C])c3[C][N]2)=[C][C]1,26.46,361.00135766,3,0.021885706
G2019S_8TZC_size34_2_73_out.sdf,True,5.0,0.0,5.0,True,True,True,True,True,False,2.1520700000000006,optimized100,0.4533177884125174,-8.6,-11.7,-10.8,4.0,0.32,[N]c1[c]c(Oc2[c][c]c3[c]c(C([O])=O)[c][c]c3[c]2)[c]c2c1C(=O)N=C1[C][C][C]([N+](=O)[O-])[C][C]=C12,141.07000000000002,437.9787097199999,3,0.3258417
G2019S_8TZC_size32_74_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,1.8002900000000013,optimized100,0.7659193931119544,-7.7,-11.7,-8.1,2.0,0.27,[C][C]c1[c]c2c3c4c1N=C1[C][C][C][C][C]1[C]4O[C]([C]1[C]=[C]C(=O)[C][C]([C])N1[C])[C]3[C][C][C]2,41.9,395.99597724,3,0.8101694
G2019S_7LI3_size31_156_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,3.6846100000000006,optimized50,0.4034032952181016,-10.3,-11.6,-11.0,2.0,0.37,[O]c1[c][c]c(C(=O)[N]c2nc3[c][c]c(F)[c]c3c3c2nnc2[c][c]c(F)[c]c23)c(Cl)[c]1,89.74000000000001,424.96778436,3,0.22299746
G2019S_7LI3_size31_88_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,1.4139500000000005,optimized50,0.7290272966899582,-9.9,-11.6,-11.2,1.0,0.32,[C][C]1[C][C][C](C(=O)[N]C2=Nc3[c][c]c(F)[c]c3[C]3C2=NOc2[c][c]c([C])[c]c23)[C]([O])[C]1,85.02000000000001,396.99236908,3,0.22056566
G2019S_8TZC_size31_3_95_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,2.48487,optimized100,0.7701546169076884,-9.8,-11.6,-10.1,2.0,0.78,[N][C]1[C][C][C]2[C][C](Sc3[c][c]c4c(n3)[C][C][C][C]4)[C]3[C][C]C4=C([C][C]=[C][C]=[C]4)[C]3[C]2[C]1,35.19,395.978219,3,0.3531331
G2019S_8TZC_size32_3_6_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,-1.2385199999999998,optimized100,0.600393646158052,-9.7,-11.6,-7.8,1.0,0.29,[C]C(=O)[N]C1=[C][C]=C2[C]=c3c(c4c(n5nc6c(c35)C([N])=N[C]N6[C])[C][C][C][C]4)=[C][C]2[C]=[C]1,86.37,400.0133586200001,6,0.10264345
G2019S_7LI3_size31_121_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,3.1460000000000017,optimized50,0.423432281748752,-9.5,-11.6,-9.6,2.0,0.31,[N]c1[c][c]c2[c]nc3c([N]C(=O)c4[c][c]c([O])[c]c4[O])nc4[c][c]c([O])[c]c4c3c2[c]1,138.95,395.99195448,3,0.06820032
G2019S_8TZC_size32_3_24_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,0.4656799999999995,optimized100,0.5793049232284453,-9.4,-11.6,-10.1,1.0,0.31,[C]C(=O)[N]C1=[C][C]=c2[c]c3c(nc2[C]=[C]1)=c1c(oc2c([O])[c][c]c([O])c12)=C1[C]O[C][C]N13,109.47,409.9837951,6,0.3717374
G2019S_8TZC_size27_2_154_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,1.2881600000000002,optimized100,0.776131874938853,-9.3,-11.6,-6.8,1.0,0.26,[C]N1C(=O)[C]C2=[C][C]C3=C(c4[c][c][c][c][c]4)[C]=C4[C]=[C]C(=O)[C]C4=[C]C3=C21,37.38,333.99290324000003,3,0.24385722
G2019S_7LI3_size31_126_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,3.650900000000001,optimized50,0.408929957830798,-9.1,-11.6,-9.5,2.0,0.33,[N]c1[c][c]c2[c]nc3c([N]C(=O)c4[c][c]c([O])[c]c4F)nc4[c][c]c(Cl)[c]c4c3c2[c]1,99.15,417.96938114,3,0.1940859
G2019S_8TZC_size34_2_129_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,2.0059600000000004,optimized100,0.4447239068958129,-8.9,-11.6,-10.5,3.0,0.26,[C][N][C]c1[c][c]c2c([c]1)N=[C]c1[c][c]nc3[c]c(-c4[c][c]c5c([c]4)C(=O)N(C([C])=O)[C]5)[c]c-2c13,76.73,424.00212524,3,0.17753476
G2019S_8TZC_size31_3_67_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,1.020170000000001,optimized100,0.3735199835021843,-8.7,-11.6,-11.2,3.0,0.31,[C]C(=O)[N]C(=O)[C]([O])C(=O)[N]c1[c]c2[c][c]c(F)[c]c2c2c3c([c][c]c12)[C][C][C][C][C]3,99.31,398.9842097,3,0.25176507
G2019S_8TZC_size28_74_out.sdf,True,0.0,0.0,6.0,True,True,True,True,True,True,2.4369000000000005,optimized100,0.7021231844659361,-8.7,-11.6,-10.1,0.0,0.37,[C]c1[c][c]c2c3c4c([c][c]c13)[C]1[C][C@@]([C])([O])[C][C][C]1[C][C]4[C]1[C][C][C][C][C][C]12,19.9,339.99491462,3,0.44697616
G2019S_8TZC_size34_2_83_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,1.9697700000000005,optimized100,0.7158014921004897,-8.6,-11.6,-11.5,3.0,0.3,[O]C(=O)C1=[C][C]=C2C(=[C][C]1)[C]C(=O)c1c([O])[c]c(OC3=[C][C]C4=[C]N(C([O])=O)[C]=[C]C4=[C]3)[c]c12,123.38,437.96747634,3,0.025854154
G2019S_7LI3_size30_173_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,1.10409,optimized50,0.6852314479774576,-8.6,-11.6,-9.9,1.0,0.39,[C]/[C]=N/[C]1[C]c2c3c4c(c5[c]n[c]c([O])c25)[N]C(=O)N4[C]2[C][C][C][C]2C(=O)[C]3C1=O,113.7,383.99195448,3,0.10193605
G2019S_8TZC_size25_3_129_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,1.73599,optimized100,0.4735145132872315,-8.3,-11.6,-10.8,1.0,0.3,[C]c1nc(-c2[c][c]nc([N])[c]2)nc2c1[c][c]c1[c]c3[c][c][c][c]c3n12,65.38,310.0153700000001,3,0.43277356
G2019S_8TZC_size31_3_119_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,2.759790000000001,optimized100,0.4290501476127799,-10.5,-11.5,-10.2,2.0,0.32,[C]c1[c][c]c(C(=O)[N]c2nc3[c][c]c(F)[c]c3c3c2[c]nc2n[c]c([C])[c]c23)c(F)[c]1,69.84,398.00401706,3,0.18008174
G2019S_8TZC_size31_3_90_out.sdf,True,0.0,0.0,6.0,True,True,True,True,True,True,3.760820000000002,optimized100,0.5109292850430703,-10.2,-11.5,-11.6,2.0,0.42,[N]c1[c][c]c2[c]c([N]c3[c][c]c4[c][c][c][c]c4[c]3)c3c(c2[c]1)C1=C([C][C]3)[C]=[C][C]=[C][C]1,36.400000000000006,376.006148,3,0.38026237
G2019S_7LI3_size32_39_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,-0.0573000000000002,optimized50,0.6670054036709748,-10.1,-11.5,-8.0,1.0,0.27,[C][C]1[C]2[C]3O[C]4[C][C][N][C](C([O])=O)[C][N][C]4[C][C]3c3[c][c][c][c]c3[C]2[C]c2c1n[c]n2[C],92.22,403.9970398599999,3,0.11390073
G2019S_8TZC_size32_3_16_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,1.949840000000001,optimized100,0.7378918989007024,-10.0,-11.5,-10.6,1.0,0.31,O=C1[C][C]1C1=[C][C][C]2[C]c3c(c4c(c5[c][c][c][c]c35)N=C3C(=O)[C][C]=C3C4=O)[C][C]2[C][C]1,63.57,397.98781786,6,0.14357132
G2019S_7LI3_size31_125_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,3.689310000000001,optimized50,0.4038826537224003,-10.0,-11.5,-10.1,2.0,0.37,[O]c1[c][c]c2nnc3c([N]C(=O)c4[c][c]c(F)[c]c4Cl)nc4[c][c]c([O])[c]c4c3c2[c]1,109.64,421.96429576,3,0.2975286
G2019S_7LI3_size31_109_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,3.4394900000000006,optimized50,0.6005747374314957,-10.0,-11.5,-9.4,1.0,0.34,[C]c1[c]c(F)c(C(=O)[N]C2=Nc3[c][c]c(F)[c]c3[C]3[C]2N=Nc2[c][c]c(Cl)[c]c23)[c]n1,81.14,422.9759437400001,3,0.45611772
G2019S_7LI3_size31_130_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,2.607680000000001,optimized50,0.4895612620942633,-9.8,-11.5,-10.2,2.0,0.31,[C]c1[c][c]c(C(=O)[N]c2[c]c3c(c4c2n[c]c2[c][c]c(F)[c]c24)[C]C(=O)[C]=[C]3)c([O])[c]1,81.03,394.98929508,3,0.048882272
G2019S_7LI3_size31_93_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,1.9346800000000008,optimized50,0.4839784088423695,-9.6,-11.5,-9.9,3.0,0.35,[O][C]1[C][C][C]([C]([O])[N]c2nc3[c][c]c(F)[c]c3c3c2nnc2[c][c]c([O])[c]c23)C(=O)[C]1,129.54,402.9903577,3,0.10147926
G2019S_8TZC_size32_3_74_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,0.9715600000000008,optimized100,0.6389137514806663,-9.5,-11.5,-11.2,2.0,0.32,[C]c1[c][c][c]c2c3c4c(c5c(c3nn12)[C][C][C]=[C]5)[C]=C1[C]N([C][N]C([N])=O)[C]=[C][C]1C4=O,91.08,402.00519924,3,0.49905878
G2019S_8TZC_size32_3_209_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,0.3331999999999999,optimized100,0.7216814586287384,-9.3,-11.5,-12.1,2.0,0.32,[C]C1=C2[C]3[C]=c4[c]c([C][N]C([N])=O)[c][c]c4=[C]C3=C3C(=O)c4[c][c][c][c]c4[N]C3=C2N=N1,109.36,402.00519924,3,0.5749968
G2019S_7LI3_size30_114_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,1.42619,optimized50,0.477851802467808,-9.3,-11.5,-8.0,2.0,0.39,[C][N][N]c1nc2c3c(Cl)[c][c][c]c3c3c4c2n(c1=O)[C]([C])[C]1[C][C][C][C]1N4C(=O)[N]3,97.5,402.9771259200001,3,
G2019S_8TZC_size34_2_81_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,0.1137600000000003,optimized100,0.586025317987726,-9.0,-11.5,-10.6,4.0,0.26,[O][C]([O])C1=[C][C]C2=C([C][C]1)c1[c]nnc3c1=C2[C]N([C]c1[c][c]c2[c]c(C([O])=O)[c][c]c2[c]1)[C]=3,105.79,429.9888804799999,3,0.15453984
G2019S_8TZC_size34_2_3_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,2.484740000000002,optimized100,0.7462074244879731,-8.8,-11.5,-10.2,4.0,0.28,[C][C]([O])[C]1[C][C]C2=C([C]1)[C]=[C][C]1N=NC3=[C]C([C]c4[c]nc5[c]c(C([O])=O)[c][c]c5[c]4)=NC3=C12,106.84,427.99703986,6,0.12210595
G2019S_8TZC_size32_80_out.sdf,True,1.0,0.0,6.0,True,True,True,True,True,True,1.7224000000000006,optimized100,0.6966307474427482,-8.8,-11.5,-9.9,2.0,0.27,[C][C]1[C]2[C]3[C][C][C][C]4[C]3[C]3[C]([N]c5[c][c][c][c]c5[C]3N=C4c3[c]c([C]=[N])[c]c([O])c3[C])[C]12,68.66,394.00413662,3,0.7001018
G2019S_7LI3_size32_100_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,0.90877,optimized50,0.4683928992292938,-8.8,-11.5,-8.6,1.0,0.28,[C]C([C])=N[C]1[C]2[C][C][C]3[C][C]4[C]([N][C]3[C]21)[C]1[C][C][C][C]=C1[C]1[C]N2[C](Cl)[N][C][C]2C(=O)[C]41,60.870000000000005,418.9760633,3,0.20880063
G2019S_8TZC_size34_2_72_out.sdf,True,6.0,0.0,6.0,True,True,True,True,True,True,0.4337799999999995,optimized100,0.4277772221970027,-8.7,-11.5,-10.8,4.0,0.33,[N]c1[c]c([C][C]2[C]c3[c][c]c([N+](=O)[O-])[c]c3[C]=[C]2)[c]c2c3c(oc(=O)c12)=[C][C]C([N+](=O)[O-])=[C][C]=3,138.79000000000002,437.97870972,3,
G2019S_8TZC_size27_2_111_out.sdf,True,1.0,0.0,6.0,True,True,True,True,True,True,2.16476,optimized100,0.6726681057949003,-8.7,-11.5,-8.2,1.0,0.24,[C]c1[c]c2c([c]n1)[N][C](c1[c][c][c][c][c]1)C1=C([N]2)c2[c][c]c([O])[c]c2[C][C]1,60.99,334.00413662,3,0.28553957
G2019S_8TZC_size34_2_78_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,2.58496,optimized100,0.6298318098300363,-8.6,-11.5,-11.0,4.0,0.29,[C]C(=O)C1=[C][C]=C2C(=[C][C]1)[N]C(=O)c1c([N])[c]c(Oc3[c][c]c4[c]c([C]([O])F)[c][c]c4[c]3)[c]c12,99.67000000000002,434.9842097,3,0.35641706
